product;subsystem;system_element;function;failure_effect;severity;failure_mode;failure_cause;occurrence;detection;measure_type;measure_name
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Fixes/locates crankshaft locking device (pin);Reduced servicability;6;Incorrect positioning of locking pin;Assembly process / Design for assembly;5;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Fixes/locates crankshaft locking device (pin);Reduced servicability;6;Incorrect positioning of locking pin;Assembly process / Design for assembly;5;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Fixes/locates crankshaft locking device (pin);Reduced servicability;6;Incorrect positioning of locking pin;Assembly process / Design for assembly;5;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Increased service effort;2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;preventive;Involve production team into design process
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Damage during service (e.g. interface components, sensors,..);2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;preventive;Involve production team into design process
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Increased service effort;2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Damage during service (e.g. interface components, sensors,..);2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Increased service effort;2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Damage during service (e.g. interface components, sensors,..);2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Increased service effort;2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Damage during service (e.g. interface components, sensors,..);2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Increased service effort;2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Damage during service (e.g. interface components, sensors,..);2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Increased service effort;2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for sensors (flywheel and coupling magnetic pickup e.g. impulse driver);Damage during service (e.g. interface components, sensors,..);2;Incorrect positioning of sensors;Assembly process / Design for assembly;5;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel;Flywheel damage;8;Insufficient clearence;Assembly process / Design for assembly;5;6;preventive;Involve production team into design process
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel;Flywheel damage;8;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel;Flywheel damage;8;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel;Flywheel damage;8;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel;Flywheel damage;8;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel;Flywheel damage;8;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for cable routing;Unable to assemble engine;4;Insufficient clearence;Assembly process / Design for assembly;5;6;preventive;Involve production team into design process
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for cable routing;Unable to assemble engine;4;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for cable routing;Unable to assemble engine;4;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for cable routing;Unable to assemble engine;4;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for cable routing;Unable to assemble engine;4;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for cable routing;Unable to assemble engine;4;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel locking (dock);Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;preventive;Involve production team into design process
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel locking (dock);Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel locking (dock);Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel locking (dock);Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel locking (dock);Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for flywheel locking (dock);Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for mainainance cover;Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;preventive;Involve production team into design process
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for mainainance cover;Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for mainainance cover;Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for mainainance cover;Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for mainainance cover;Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides installation space for mainainance cover;Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides maintainance space for removing camshaft;Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;preventive;Involve production team into design process
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides maintainance space for removing camshaft;Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides maintainance space for removing camshaft;Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Rear end cover (flywheel side);Provides maintainance space for removing camshaft;Reduced servicability;6;Insufficient clearence;Assembly process / Design for assembly;5;6;detective;MCE testbench - Start / Stop test
